당근	2016-05-23	6.79712
당근	2016-05-24	6.73683
당근	2016-05-25	6.60527
당근	2016-05-26	6.63816
당근	2016-05-27	6.02422
당근	2016-05-28	5.26777
당근	2016-05-29	5.53637
당근	2016-05-30	6.51756
당근	2016-05-31	6.62171
당근	2016-06-01	6.59431
당근	2016-06-02	6.46823
당근	2016-06-03	5.56377
당근	2016-06-04	4.85665
당근	2016-06-05	5.2294
당근	2016-06-06	5.89267
당근	2016-06-07	6.61623
당근	2016-06-08	6.97253
당근	2016-06-09	6.30926
당근	2016-06-10	5.83785
당근	2016-06-11	4.84569
당근	2016-06-12	6.08452
당근	2016-06-13	6.27089
당근	2016-06-14	6.64912
당근	2016-06-15	6.79164
당근	2016-06-16	6.56142
당근	2016-06-17	5.30066
당근	2016-06-18	4.96628
당근	2016-06-19	5.82689
당근	2016-06-20	6.43534
당근	2016-06-21	5.99133
당근	2016-06-22	6.08452
당근	2016-06-23	5.95844
당근	2016-06-24	5.32258
당근	2016-06-25	4.98273
당근	2016-06-26	5.55829
당근	2016-06-27	5.49799
당근	2016-06-28	5.33355
당근	2016-06-29	5.47059
당근	2016-06-30	5.29518
당근	2016-07-01	5.82141
당근	2016-07-02	4.62095
당근	2016-07-03	5.11429
당근	2016-07-04	5.57474
당근	2016-07-05	5.4651
당근	2016-07-06	5.14169
당근	2016-07-07	5.29518
당근	2016-07-08	4.68672
당근	2016-07-09	4.1879
당근	2016-07-10	4.54969
당근	2016-07-11	4.96628
당근	2016-07-12	5.17458
당근	2016-07-13	5.1088
당근	2016-07-14	5.0814
당근	2016-07-15	5.16362
당근	2016-07-16	4.71413
당근	2016-07-17	4.53324
당근	2016-07-18	5.23488
당근	2016-07-19	5.12525
당근	2016-07-20	4.73606
당근	2016-07-21	4.98821
당근	2016-07-22	4.35235
당근	2016-07-23	3.415
당근	2016-07-24	3.9796
당근	2016-07-25	4.58806
당근	2016-07-26	4.35235
당근	2016-07-27	4.62643
당근	2016-07-28	4.77443
당근	2016-07-29	4.21531
당근	2016-07-30	3.95768
당근	2016-07-31	3.70553
당근	2016-08-01	4.30302
당근	2016-08-02	4.71961
당근	2016-08-03	4.99917
당근	2016-08-04	4.98273
당근	2016-08-05	4.16049
당근	2016-08-06	3.71101
당근	2016-08-07	3.61234
당근	2016-08-08	5.00465
당근	2016-08-09	5.00465
당근	2016-08-10	4.21531
당근	2016-08-11	4.25368
당근	2016-08-12	4.1879
당근	2016-08-13	3.46434
당근	2016-08-14	3.39856
당근	2016-08-15	4.14953
당근	2016-08-16	5.1088
당근	2016-08-17	5.03206
당근	2016-08-18	4.40168
당근	2016-08-19	4.64835
당근	2016-08-20	3.93575
당근	2016-08-21	4.25916
당근	2016-08-22	5.27873
당근	2016-08-23	5.38288
당근	2016-08-24	5.06495
당근	2016-08-25	5.14717
당근	2016-08-26	4.41813
당근	2016-08-27	3.90834
당근	2016-08-28	4.53872
당근	2016-08-29	4.9005
당근	2016-08-30	5.16362
당근	2016-08-31	4.69221
당근	2016-09-01	5.51992
당근	2016-09-02	4.54969
당근	2016-09-03	4.04538
당근	2016-09-04	4.30302
당근	2016-09-05	5.23488
당근	2016-09-06	4.96628
당근	2016-09-07	5.33903
당근	2016-09-08	5.02658
당근	2016-09-09	5.02658
당근	2016-09-10	3.79871
당근	2016-09-11	4.62643
당근	2016-09-12	4.65383
당근	2016-09-13	3.77679
당근	2016-09-14	3.22315
당근	2016-09-15	2.71336
당근	2016-09-16	3.26152
당근	2016-09-17	4.09472
당근	2016-09-18	4.58806
당근	2016-09-19	5.56377
당근	2016-09-20	5.57474
당근	2016-09-21	5.44866
당근	2016-09-22	5.13073
당근	2016-09-23	5.03754
당근	2016-09-24	3.88094
당근	2016-09-25	4.54969
당근	2016-09-26	5.42125
당근	2016-09-27	5.18555
당근	2016-09-28	5.56925
당근	2016-09-29	5.17458
당근	2016-09-30	4.71413
당근	2016-10-01	3.94123
당근	2016-10-02	4.01797
당근	2016-10-03	4.62643
당근	2016-10-04	6.4463
당근	2016-10-05	5.76111
당근	2016-10-06	5.76111
당근	2016-10-07	4.94436
당근	2016-10-08	3.9796
당근	2016-10-09	4.57709
당근	2016-10-10	5.37192
당근	2016-10-11	5.81044
당근	2016-10-12	5.98037
당근	2016-10-13	5.53088
당근	2016-10-14	4.74702
당근	2016-10-15	4.31398
당근	2016-10-16	4.84569
당근	2016-10-17	5.89815
당근	2016-10-18	5.89815
당근	2016-10-19	5.31162
당근	2016-10-20	5.42125
당근	2016-10-21	4.77991
당근	2016-10-22	4.07827
당근	2016-10-23	4.57161
당근	2016-10-24	5.44318
당근	2016-10-25	5.34999
당근	2016-10-26	5.38836
당근	2016-10-27	4.96628
당근	2016-10-28	4.5442
당근	2016-10-29	3.7439
당근	2016-10-30	4.49487
당근	2016-10-31	5.24036
당근	2016-11-01	4.83473
당근	2016-11-02	4.84569
당근	2016-11-03	5.04851
당근	2016-11-04	4.73606
당근	2016-11-05	3.93027
당근	2016-11-06	4.6045
당근	2016-11-07	5.41029
당근	2016-11-08	5.29518
당근	2016-11-09	5.55281
당근	2016-11-10	5.26777
당근	2016-11-11	4.7251
당근	2016-11-12	3.69456
당근	2016-11-13	4.31946
당근	2016-11-14	5.47607
당근	2016-11-15	5.7337
당근	2016-11-16	5.43222
당근	2016-11-17	5.41029
당근	2016-11-18	4.55517
당근	2016-11-19	4.23724
당근	2016-11-20	4.51131
당근	2016-11-21	6.49016
당근	2016-11-22	6.53401
당근	2016-11-23	5.87074
당근	2016-11-24	5.15814
당근	2016-11-25	4.8128
당근	2016-11-26	3.65071
당근	2016-11-27	4.79636
당근	2016-11-28	5.53637
당근	2016-11-29	5.44866
당근	2016-11-30	5.28421
당근	2016-12-01	4.95532
당근	2016-12-02	4.48391
당근	2016-12-03	3.68908
당근	2016-12-04	4.53324
당근	2016-12-05	5.54733
당근	2016-12-06	5.15814
당근	2016-12-07	5.37192
당근	2016-12-08	5.17458
당근	2016-12-09	4.81828
당근	2016-12-10	3.98509
당근	2016-12-11	4.20435
당근	2016-12-12	5.56377
당근	2016-12-13	6.01326
당근	2016-12-14	5.22392
당근	2016-12-15	5.07043
당근	2016-12-16	4.82924
당근	2016-12-17	4.0399
당근	2016-12-18	4.18242
당근	2016-12-19	5.12525
당근	2016-12-20	5.05947
당근	2016-12-21	5.30066
당근	2016-12-22	4.77991
당근	2016-12-23	3.85901
당근	2016-12-24	3.59589
당근	2016-12-25	4.23724
당근	2016-12-26	4.74154
당근	2016-12-27	4.88406
당근	2016-12-28	4.48391
당근	2016-12-29	4.60998
당근	2016-12-30	4.48391
당근	2016-12-31	3.7439
당근	2017-01-01	4.20435
당근	2017-01-02	5.25132
당근	2017-01-03	5.19651
당근	2017-01-04	5.27325
당근	2017-01-05	5.36096
당근	2017-01-06	4.88406
당근	2017-01-07	3.63975
당근	2017-01-08	4.94984
당근	2017-01-09	5.96941
당근	2017-01-10	5.82689
당근	2017-01-11	5.48155
당근	2017-01-12	5.33355
당근	2017-01-13	5.19103
당근	2017-01-14	4.17694
당근	2017-01-15	4.24272
당근	2017-01-16	5.18006
당근	2017-01-17	5.22392
당근	2017-01-18	5.42673
당근	2017-01-19	4.68124
당근	2017-01-20	4.62643
당근	2017-01-21	3.71649
당근	2017-01-22	3.82612
당근	2017-01-23	4.46746
당근	2017-01-24	4.53872
당근	2017-01-25	4.37976
당근	2017-01-26	3.75486
당근	2017-01-27	3.15737
당근	2017-01-28	2.92166
당근	2017-01-29	3.27796
당근	2017-01-30	4.38524
당근	2017-01-31	5.94748
당근	2017-02-01	5.17458
당근	2017-02-02	5.55281
당근	2017-02-03	4.86213
당근	2017-02-04	4.67576
당근	2017-02-05	4.78539
당근	2017-02-06	5.33355
당근	2017-02-07	4.92243
당근	2017-02-08	5.28421
당근	2017-02-09	5.1691
당근	2017-02-10	4.58257
당근	2017-02-11	4.0399
당근	2017-02-12	4.32494
당근	2017-02-13	5.42125
당근	2017-02-14	5.03206
당근	2017-02-15	4.89502
당근	2017-02-16	5.30614
당근	2017-02-17	5.0211
당근	2017-02-18	4.01797
당근	2017-02-19	4.19338
당근	2017-02-20	5.68437
당근	2017-02-21	5.55281
당근	2017-02-22	5.65696
당근	2017-02-23	5.14717
당근	2017-02-24	4.62095
당근	2017-02-25	4.74154
당근	2017-02-26	5.15266
당근	2017-02-27	5.51992
당근	2017-02-28	5.30066
당근	2017-03-01	5.04851
당근	2017-03-02	5.17458
당근	2017-03-03	4.56065
당근	2017-03-04	4.48939
당근	2017-03-05	4.96628
당근	2017-03-06	5.4651
당근	2017-03-07	5.5254
당근	2017-03-08	5.41577
당근	2017-03-09	5.75563
당근	2017-03-10	4.42909
당근	2017-03-11	4.06731
당근	2017-03-12	4.93339
당근	2017-03-13	5.794
당근	2017-03-14	5.42673
당근	2017-03-15	5.59666
당근	2017-03-16	5.54733
당근	2017-03-17	4.91695
당근	2017-03-18	4.85665
당근	2017-03-19	4.96628
당근	2017-03-20	5.70629
당근	2017-03-21	6.09
당근	2017-03-22	5.89267
당근	2017-03-23	5.34999
당근	2017-03-24	5.04851
당근	2017-03-25	4.64287
당근	2017-03-26	5.53088
당근	2017-03-27	5.76659
당근	2017-03-28	5.794
당근	2017-03-29	6.10097
당근	2017-03-30	5.79948
당근	2017-03-31	6.11741
당근	2017-04-01	6.39149
당근	2017-04-02	5.54185
당근	2017-04-03	6.238
당근	2017-04-04	6.12289
당근	2017-04-05	6.38052
당근	2017-04-06	6.11741
당근	2017-04-07	5.66792
당근	2017-04-08	4.56065
당근	2017-04-09	5.58022
당근	2017-04-10	6.05711
당근	2017-04-11	5.94748
당근	2017-04-12	5.85978
당근	2017-04-13	5.56377
당근	2017-04-14	5.24036
당근	2017-04-15	4.77991
당근	2017-04-16	4.97725
당근	2017-04-17	6.27089
당근	2017-04-18	5.98037
당근	2017-04-19	5.4651
당근	2017-04-20	5.55281
당근	2017-04-21	5.41029
당근	2017-04-22	4.42361
당근	2017-04-23	4.68124
당근	2017-04-24	5.71177
당근	2017-04-25	5.62407
당근	2017-04-26	6.17771
당근	2017-04-27	5.61311
당근	2017-04-28	5.09236
당근	2017-04-29	4.18242
당근	2017-04-30	4.19338
당근	2017-05-01	4.73058
당근	2017-05-02	5.04303
당근	2017-05-03	4.52228
당근	2017-05-04	4.42909
당근	2017-05-05	4.34139
당근	2017-05-06	4.33042
당근	2017-05-07	4.46198
당근	2017-05-08	5.35547
당근	2017-05-09	5.30066
당근	2017-05-10	5.66792
당근	2017-05-11	5.47607
당근	2017-05-12	5.09784
당근	2017-05-13	4.37976
당근	2017-05-14	5.41029
당근	2017-05-15	6.07904
당근	2017-05-16	5.95844
당근	2017-05-17	5.95296
당근	2017-05-18	5.942
당근	2017-05-19	5.01562
당근	2017-05-20	4.12761
당근	2017-05-21	4.79087
당근	2017-05-22	6.29282
당근	2017-05-23	5.95844
당근	2017-05-24	5.96941
당근	2017-05-25	5.6734
당근	2017-05-26	5.34451
당근	2017-05-27	4.33042
당근	2017-05-28	5.07043
당근	2017-05-29	6.25993
당근	2017-05-30	5.82689
당근	2017-05-31	5.67889
당근	2017-06-01	5.646
당근	2017-06-02	5.11429
당근	2017-06-03	4.1879
당근	2017-06-04	4.74702
당근	2017-06-05	5.27873
당근	2017-06-06	5.01562
당근	2017-06-07	5.76659
당근	2017-06-08	5.54733
당근	2017-06-09	5.25132
당근	2017-06-10	4.41265
당근	2017-06-11	4.99369
당근	2017-06-12	6.43534
당근	2017-06-13	6.45727
당근	2017-06-14	6.17771
당근	2017-06-15	6.04067
당근	2017-06-16	5.25132
당근	2017-06-17	4.17146
당근	2017-06-18	4.93339
당근	2017-06-19	5.70629
당근	2017-06-20	6.2983
당근	2017-06-21	5.09236
당근	2017-06-22	5.40481
당근	2017-06-23	4.33042
당근	2017-06-24	4.09472
당근	2017-06-25	4.3085
당근	2017-06-26	5.58022
당근	2017-06-27	5.72822
당근	2017-06-28	5.32258
당근	2017-06-29	4.9608
당근	2017-06-30	4.3359
당근	2017-07-01	3.81516
당근	2017-07-02	4.25368
당근	2017-07-03	4.98273
당근	2017-07-04	5.15266
당근	2017-07-05	5.71726
당근	2017-07-06	8.90752
당근	2017-07-07	5.76659
당근	2017-07-08	4.3962
당근	2017-07-09	4.50583
당근	2017-07-10	5.53637
당근	2017-07-11	5.34451
당근	2017-07-12	5.41029
당근	2017-07-13	5.1088
당근	2017-07-14	4.76895
당근	2017-07-15	4.00153
당근	2017-07-16	4.27561
당근	2017-07-17	4.71961
당근	2017-07-18	5.11977
당근	2017-07-19	4.94436
당근	2017-07-20	4.76347
당근	2017-07-21	4.06183
당근	2017-07-22	3.51367
당근	2017-07-23	3.82612
당근	2017-07-24	4.58257
당근	2017-07-25	4.5168
당근	2017-07-26	4.84021
당근	2017-07-27	4.53324
당근	2017-07-28	4.59354
당근	2017-07-29	3.74938
당근	2017-07-30	3.69456
당근	2017-07-31	4.56065
당근	2017-08-01	4.29753
당근	2017-08-02	4.3085
당근	2017-08-03	4.36879
당근	2017-08-04	4.1879
당근	2017-08-05	3.52463
당근	2017-08-06	3.59041
당근	2017-08-07	4.86762
당근	2017-08-08	4.8128
당근	2017-08-09	4.74154
당근	2017-08-10	5.05947
당근	2017-08-11	5.00465
당근	2017-08-12	4.22079
당근	2017-08-13	4.65932
당근	2017-08-14	5.5857
당근	2017-08-15	5.41029
당근	2017-08-16	5.83237
당근	2017-08-17	6.34764
당근	2017-08-18	5.69533
당근	2017-08-19	4.7251
당근	2017-08-20	6.61075
당근	2017-08-21	6.27089
당근	2017-08-22	6.54497
당근	2017-08-23	6.45178
당근	2017-08-24	6.23252
당근	2017-08-25	6.52853
당근	2017-08-26	5.01562
당근	2017-08-27	5.37192
당근	2017-08-28	6.38601
당근	2017-08-29	6.75875
당근	2017-08-30	6.07904
당근	2017-08-31	6.39697
당근	2017-09-01	5.58022
당근	2017-09-02	4.56613
당근	2017-09-03	5.21843
당근	2017-09-04	6.05711
당근	2017-09-05	6.58882
당근	2017-09-06	6.08452
당근	2017-09-07	6.10097
당근	2017-09-08	5.78304
당근	2017-09-09	4.80732
당근	2017-09-10	5.16362
당근	2017-09-11	6.55593
당근	2017-09-12	6.33119
당근	2017-09-13	6.58334
당근	2017-09-14	6.01326
당근	2017-09-15	5.19651
당근	2017-09-16	4.40716
당근	2017-09-17	5.3171
당근	2017-09-18	6.5669
당근	2017-09-19	5.85978
당근	2017-09-20	5.69533
당근	2017-09-21	5.65696
당근	2017-09-22	5.31162
당근	2017-09-23	4.59354
당근	2017-09-24	5.3171
당근	2017-09-25	6.13934
당근	2017-09-26	5.70081
당근	2017-09-27	5.646
당근	2017-09-28	5.28421
당근	2017-09-29	4.20983
당근	2017-09-30	3.73293
당근	2017-10-01	3.71101
당근	2017-10-02	3.76582
당근	2017-10-03	3.82064
당근	2017-10-04	3.29989
당근	2017-10-05	3.76034
당근	2017-10-06	4.14405
당근	2017-10-07	4.3962
당근	2017-10-08	4.52228
당근	2017-10-09	5.89815
당근	2017-10-10	6.69297
당근	2017-10-11	6.21608
당근	2017-10-12	6.24349
당근	2017-10-13	5.03754
당근	2017-10-14	4.3359
당근	2017-10-15	4.80732
당근	2017-10-16	5.81044
당근	2017-10-17	5.95296
당근	2017-10-18	6.29282
당근	2017-10-19	5.62407
당근	2017-10-20	5.41029
당근	2017-10-21	4.73606
당근	2017-10-22	5.92007
당근	2017-10-23	7.20824
당근	2017-10-24	7.37817
당근	2017-10-25	6.14482
당근	2017-10-26	5.77207
당근	2017-10-27	5.77207
당근	2017-10-28	5.01014
당근	2017-10-29	5.66792
당근	2017-10-30	6.16674
당근	2017-10-31	5.98585
당근	2017-11-01	6.69845
당근	2017-11-02	6.66557
당근	2017-11-03	5.794
당근	2017-11-04	4.73058
당근	2017-11-05	5.56925
당근	2017-11-06	6.49016
당근	2017-11-07	6.72038
당근	2017-11-08	7.12053
당근	2017-11-09	6.68201
당근	2017-11-10	5.8543
당근	2017-11-11	5.13621
당근	2017-11-12	5.78852
당근	2017-11-13	6.55593
당근	2017-11-14	6.32571
당근	2017-11-15	5.80496
당근	2017-11-16	6.11741
당근	2017-11-17	5.51992
당근	2017-11-18	4.92243
당근	2017-11-19	6.0023
당근	2017-11-20	6.39697
당근	2017-11-21	6.62171
당근	2017-11-22	6.36408
당근	2017-11-23	5.84333
당근	2017-11-24	5.47607
당근	2017-11-25	4.82924
당근	2017-11-26	5.45962
당근	2017-11-27	6.11193
당근	2017-11-28	6.15578
당근	2017-11-29	6.24349
당근	2017-11-30	5.91459
당근	2017-12-01	5.55281
당근	2017-12-02	4.55517
당근	2017-12-03	5.43222
당근	2017-12-04	6.06259
당근	2017-12-05	6.01874
당근	2017-12-06	6.63268
당근	2017-12-07	5.942
당근	2017-12-08	5.38836
당근	2017-12-09	5.10332
당근	2017-12-10	5.47607
당근	2017-12-11	6.42438
당근	2017-12-12	5.794
당근	2017-12-13	6.08452
당근	2017-12-14	5.51444
당근	2017-12-15	5.17458
당근	2017-12-16	4.48939
당근	2017-12-17	5.49799
당근	2017-12-18	5.68437
당근	2017-12-19	6.3586
당근	2017-12-20	5.83237
당근	2017-12-21	5.09784
당근	2017-12-22	4.76895
당근	2017-12-23	4.17146
당근	2017-12-24	4.12212
당근	2017-12-25	4.33042
당근	2017-12-26	5.30614
당근	2017-12-27	6.13934
당근	2017-12-28	5.66244
당근	2017-12-29	4.99369
당근	2017-12-30	4.78539
당근	2017-12-31	5.07591
당근	2018-01-01	5.49251
당근	2018-01-02	6.93964
당근	2018-01-03	6.53949
당근	2018-01-04	5.72822
당근	2018-01-05	5.96941
당근	2018-01-06	5.53088
당근	2018-01-07	5.942
당근	2018-01-08	6.45727
당근	2018-01-09	7.05476
당근	2018-01-10	6.73683
당근	2018-01-11	7.11505
당근	2018-01-12	5.82689
당근	2018-01-13	5.81044
당근	2018-01-14	6.67653
당근	2018-01-15	7.22468
당근	2018-01-16	7.37269
당근	2018-01-17	7.37817
당근	2018-01-18	7.30691
당근	2018-01-19	7.38913
당근	2018-01-20	5.75563
당근	2018-01-21	8.22781
당근	2018-01-22	9.29671
당근	2018-01-23	11.74697
당근	2018-01-24	6.62719
당근	2018-01-25	6.85742
당근	2018-01-26	5.99133
당근	2018-01-27	6.11193
당근	2018-01-28	6.57786
당근	2018-01-29	7.86054
당근	2018-01-30	7.46587
당근	2018-01-31	6.8026
당근	2018-02-01	7.06572
당근	2018-02-02	6.6546
당근	2018-02-03	6.07904
당근	2018-02-04	6.09548
당근	2018-02-05	7.13698
당근	2018-02-06	6.98898
당근	2018-02-07	6.16126
당근	2018-02-08	6.28734
당근	2018-02-09	5.794
당근	2018-02-10	5.3171
당근	2018-02-11	5.24036
당근	2018-02-12	5.81592
당근	2018-02-13	5.33355
당근	2018-02-14	4.76895
당근	2018-02-15	4.41813
당근	2018-02-16	3.90834
당근	2018-02-17	4.41265
당근	2018-02-18	5.32258
당근	2018-02-19	6.74231
당근	2018-02-20	6.06259
당근	2018-02-21	6.10097
당근	2018-02-22	6.25445
당근	2018-02-23	5.84881
당근	2018-02-24	5.07043
당근	2018-02-25	5.30614
당근	2018-02-26	6.64912
당근	2018-02-27	6.24349
당근	2018-02-28	6.25993
당근	2018-03-01	5.48155
당근	2018-03-02	5.2897
당근	2018-03-03	4.95532
당근	2018-03-04	5.88718
당근	2018-03-05	5.78852
당근	2018-03-06	5.87622
당근	2018-03-07	6.36408
당근	2018-03-08	6.52304
당근	2018-03-09	5.70081
당근	2018-03-10	5.47607
당근	2018-03-11	6.19963
당근	2018-03-12	6.93416
당근	2018-03-13	6.80809
당근	2018-03-14	6.57786
당근	2018-03-15	6.8629
당근	2018-03-16	6.1503
당근	2018-03-17	5.2294
당근	2018-03-18	6.2106
당근	2018-03-19	6.99994
당근	2018-03-20	7.41106
당근	2018-03-21	7.10409
당근	2018-03-22	6.85194
당근	2018-03-23	6.42986
당근	2018-03-24	5.87074
당근	2018-03-25	6.08452
당근	2018-03-26	7.31239
당근	2018-03-27	7.09313
당근	2018-03-28	7.06024
당근	2018-03-29	7.41106
당근	2018-03-30	6.4189
당근	2018-03-31	6.05711
당근	2018-04-01	7.19728
당근	2018-04-02	7.19728
당근	2018-04-03	7.12053
당근	2018-04-04	7.68513
당근	2018-04-05	7.09313
당근	2018-04-06	6.90675
당근	2018-04-07	5.4377
당근	2018-04-08	6.60527
당근	2018-04-09	7.25209
당근	2018-04-10	7.72351
당근	2018-04-11	7.83314
당근	2018-04-12	6.93964
당근	2018-04-13	6.67653
당근	2018-04-14	6.59431
당근	2018-04-15	6.58882
당근	2018-04-16	8.18944
당근	2018-04-17	8.37581
당근	2018-04-18	7.75091
당근	2018-04-19	8.07981
당근	2018-04-20	6.47371
당근	2018-04-21	5.70081
당근	2018-04-22	6.33667
당근	2018-04-23	7.58647
당근	2018-04-24	7.53165
당근	2018-04-25	7.21372
당근	2018-04-26	6.91224
당근	2018-04-27	6.49564
당근	2018-04-28	5.91459
당근	2018-04-29	5.98585
당근	2018-04-30	6.93416
당근	2018-05-01	7.02735
당근	2018-05-02	7.91536
당근	2018-05-03	7.2795
당근	2018-05-04	6.38601
당근	2018-05-05	5.18555
당근	2018-05-06	5.61311
당근	2018-05-07	6.23252
당근	2018-05-08	7.48232
당근	2018-05-09	7.47135
당근	2018-05-10	7.73995
당근	2018-05-11	6.74231
당근	2018-05-12	6.32023
당근	2018-05-13	6.76971
당근	2018-05-14	8.41418
당근	2018-05-15	7.2192
당근	2018-05-16	7.70158
당근	2018-05-17	7.23565
당근	2018-05-18	6.52853
당근	2018-05-19	5.2897
당근	2018-05-20	5.73918
당근	2018-05-21	6.47371
당근	2018-05-22	6.76423
당근	2018-05-23	7.4878
당근	2018-05-24	7.37817
당근	2018-05-25	6.36956
당근	2018-05-26	5.71177
당근	2018-05-27	6.75327
당근	2018-05-28	7.87699
당근	2018-05-29	7.66869
당근	2018-05-30	7.78928
당근	2018-05-31	7.39461
당근	2018-06-01	6.22156
당근	2018-06-02	5.30066
당근	2018-06-03	6.238
당근	2018-06-04	7.45491
당근	2018-06-05	7.28498
당근	2018-06-06	6.75327
당근	2018-06-07	7.57002
당근	2018-06-08	6.28186
당근	2018-06-09	5.79948
당근	2018-06-10	7.18631
당근	2018-06-11	7.81669
당근	2018-06-12	7.13698
당근	2018-06-13	6.34215
당근	2018-06-14	7.12602
당근	2018-06-15	6.68749
당근	2018-06-16	5.49799
당근	2018-06-17	6.4189
당근	2018-06-18	7.21372
당근	2018-06-19	7.6961
당근	2018-06-20	8.09077
당근	2018-06-21	7.32883
당근	2018-06-22	6.58882
당근	2018-06-23	6.48467
당근	2018-06-24	6.03519
당근	2018-06-25	7.50972
당근	2018-06-26	7.92632
당근	2018-06-27	6.82453
당근	2018-06-28	6.58334
당근	2018-06-29	6.09
당근	2018-06-30	5.49799
당근	2018-07-01	6.40245
당근	2018-07-02	6.89031
당근	2018-07-03	6.19415
당근	2018-07-04	6.60527
당근	2018-07-05	7.13698
당근	2018-07-06	6.238
당근	2018-07-07	5.71177
당근	2018-07-08	6.22704
당근	2018-07-09	7.39461
당근	2018-07-10	7.2795
당근	2018-07-11	6.73683
당근	2018-07-12	6.85194
당근	2018-07-13	6.12289
당근	2018-07-14	5.41577
당근	2018-07-15	5.86526
당근	2018-07-16	6.83001
당근	2018-07-17	6.5669
당근	2018-07-18	6.41341
당근	2018-07-19	6.27637
당근	2018-07-20	5.942
당근	2018-07-21	5.39933
당근	2018-07-22	5.50348
