DATE,val,yearAvg,bfYear
202312하순,63421.0,41356.0,48440.0
202401상순,53738.0,49996.0,49736.0
202401중순,63672.0,51300.0,56059.0
202401하순,66335.0,56572.0,54049.0
202402상순,72616.0,64214.0,44465.0
202402중순,83478.0,59399.0,67823.0
202402하순,68100.0,58218.0,66486.0
202403상순,95997.0,68172.0,81360.0
202403중순,84672.0,82226.0,78496.0
202403하순,96863.0,88105.0,101111.0
202404상순,103335.0,93675.0,119745.0
202404중순,96860.0,78331.0,103357.0
202404하순,112469.0,78872.0,96891.0
202405상순,75517.0,76901.0,85152.0
202405중순,44483.0,47447.0,74113.0
202405하순,42316.0,41419.0,79320.0
202406상순,28785.0,40356.0,51737.0
202406중순,24140.0,47174.0,76488.0
202406하순,46847.0,45357.0,77104.0
202407상순,36415.0,50937.0,52138.0
202407중순,45903.0,50217.0,50666.0
202407하순,63586.0,49325.0,48660.0
202408상순,79641.0,52144.0,25634.0
202408중순,50927.0,36548.0,18978.0
202408하순,67935.0,33276.0,37695.0
202409상순,39640.0,40856.0,48002.0
202409중순,68405.0,58998.0,58056.0
202409하순,46843.0,69950.0,42511.0
202410상순,37109.0,71984.0,41880.0
202410중순,55687.0,86418.0,56906.0
202410하순,65041.0,63298.0,92083.0
202411상순,97134.0,57034.0,79510.0
202411중순,125150.0,41038.0,53557.0
202411하순,167471.0,39744.0,86532.0
202412상순,159674.0,36586.0,102633.0
202412중순,146420.0,34935.0,94140.0
202412하순,126281.0,43885.0,63421.0
202501상순,94560.0,51330.0,53738.0
202501중순,64130.0,56891.0,63672.0
202501하순,86952.0,62476.0,66335.0
202502상순,77753.0,66382.0,72616.0
202502중순,74663.0,70746.0,83478.0
202502하순,87048.0,64448.0,68100.0
202503상순,89321.0,81006.0,95997.0
202503중순,80633.0,84817.0,84672.0
202503하순,76246.0,94869.0,96863.0
202504상순,75218.0,100048.0,103335.0
202504중순,82898.0,87319.0,96860.0
202504하순,94113.0,91052.0,112469.0
202505상순,118714.0,79696.0,75517.0
202505중순,68797.0,49938.0,44483.0
202505하순,42916.0,43550.0,42316.0
202506상순,44896.0,35320.0,28785.0
202506중순,45415.0,36517.0,24140.0
202506하순,74442.0,38401.0,46847.0
202507상순,125833.0,47234.0,36415.0
202507중순,142036.0,50217.0,45903.0
202507하순,58207.0,54734.0,63586.0
202508상순,60409.0,69778.0,79641.0
202508중순,70000.0,47254.0,50927.0
202508하순,66207.0,45361.0,67935.0
202509상순,27901.0,37545.0,39640.0
202509중순,24886.0,58907.0,68405.0
202509하순,35425.0,55845.0,46843.0
202510상순,53146.0,56427.0,37109.0
202510중순,53563.0,63202.0,55687.0
202510하순,89517.0,67259.0,65041.0
202511상순,124329.0,77101.0,97134.0
202511중순,83726.0,66663.0,125150.0
202511하순,57841.0,52565.0,167471.0
202512상순,74778.0,56384.0,159674.0
202512중순,55677.0,54306.0,146420.0
202512하순,49023.0,52665.0,126281.0
202601상순,42928.0,53187.0,94560.0
202601중순,52601.0,61287.0,64130.0
202601하순,55561.0,69112.0,86952.0
202602상순,91719.0,69614.0,77753.0
202602중순,118998.0,75321.0,74663.0
202602하순,68121.0,73878.0,87048.0
202603상순,53438.0,88893.0,89321.0
202603중순,60464.0,81267.0,80633.0
202603하순,62158.0,90588.0,76246.0
202604상순,96921.0,100048.0,75218.0
202604중순,83357.0,94372.0,82898.0
202604하순,112419.0,96131.0,94113.0
202605상순,137454.0,83929.0,118714.0
202605중순,103451.0,62464.0,68797.0
202605하순,89172.0,45560.0,42916.0
202606상순,58201.0,40368.0,44896.0
202606중순,46272.0,36494.0,45415.0
202606하순,62923.0,52303.0,74442.0
202607상순,62549.0,55277.0,125833.0
202607중순,70267.0,53216.0,142036.0
202607하순,90241.0,57916.0,58207.0
202608상순,40788.0,59953.0,60409.0
202608중순,22645.0,46635.0,70000.0
202608하순,24413.0,53802.0,66207.0
202609상순,54074.0,38514.0,27901.0
202609중순,90873.0,50449.0,24886.0
202609하순,99437.0,41593.0,35425.0
